DOLLAREL,BEDROOMS,TVCOLOR,NHSLDMEM,TOTSQFT_EN,BA_climate,SWIMPOOL_,INCOME,TYPEHUQ_,DISHWASH,CWASHER,ELWARM,ELCOOL,ELWATER,REGIONC,TELLWORK
1974.19,3,3,2,1130,Hot-Humid,0,1,1,1,1,0,1,1,SOUTH,0
1559,5,3,4,3270,Mixed-Humid,0,4,1,1,1,0,1,0,MIDWEST,1
1553.19,0,4,4,3000,Cold,0,2,1,1,1,0,1,1,NORTHEAST,0
734.28,3,2,5,2400,Cold,0,1,0,1,1,1,1,1,NORTHEAST,0
808.91,2,2,2,800,Mixed-Humid,0,2,0,1,1,0,1,0,SOUTH,0
800.46,1,2,2,600,Cold,0,1,0,0,0,1,1,1,NORTHEAST,0
2675.42,3,5,7,2500,Mixed-Humid,0,1,1,1,1,0,1,1,SOUTH,0
1072.49,2,0,3,530,Hot-Dry,0,1,1,0,0,1,1,0,WEST,1
959.55,1,1,1,1170,Cold,0,1,0,0,0,1,0,1,NORTHEAST,0
1275.83,2,2,3,2770,Cold,0,3,1,1,1,0,1,0,MIDWEST,0
1859.71,4,3,4,1400,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,1
469.03,2,3,3,900,Hot-Humid,0,2,0,1,1,1,1,1,SOUTH,1
438.25,2,0,2,680,Marine,0,3,0,0,0,1,0,1,WEST,0
1899.03,4,1,2,1300,Marine,0,2,1,0,1,1,0,1,WEST,0
894.37,2,2,4,1600,Cold,0,1,0,0,0,1,1,0,NORTHEAST,0
1028.8,5,3,1,2300,Hot-Dry,1,2,1,1,1,0,1,1,WEST,0
1057.78,1,2,2,620,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,1
2297.14,6,2,2,5630,Cold,0,4,1,1,1,0,1,1,NORTHEAST,1
638.77,1,1,1,600,Cold,0,2,0,0,0,1,1,0,NORTHEAST,0
663.64,1,2,1,2900,Hot-Humid,0,1,0,0,0,1,1,1,SOUTH,0
1062.4,4,2,2,2570,Cold,0,4,1,1,1,0,1,0,MIDWEST,0
1840.08,3,4,4,3210,Cold,0,4,1,1,1,0,1,0,NORTHEAST,1
1060.01,1,1,1,700,Hot-Dry,0,1,0,1,0,0,1,0,WEST,0
2496.61,5,5,3,5200,Hot-Humid,0,2,1,1,1,1,1,1,SOUTH,1
1887.29,4,4,5,3000,Hot-Humid,0,3,1,1,1,0,1,1,SOUTH,1
1778.36,2,3,2,770,Mixed-Humid,0,1,0,1,1,0,1,0,SOUTH,0
1037.71,1,2,1,500,Cold,0,1,0,0,0,1,1,1,NORTHEAST,0
470.94,2,2,2,920,Marine,0,1,1,0,1,0,0,0,WEST,0
670.32,4,2,1,3600,Cold,0,1,1,0,1,1,0,1,WEST,0
1185.3,4,3,2,3000,Cold,0,2,1,1,1,0,1,0,WEST,1
1322.77,5,3,4,2130,Cold,0,1,1,1,1,0,1,0,MIDWEST,0
1483.06,3,3,2,4000,Cold,0,1,1,1,1,0,1,0,MIDWEST,0
464,3,4,1,1100,Cold,0,2,1,1,1,0,0,0,WEST,1
1207.7,4,1,1,4300,Hot-Humid,0,1,1,0,1,1,0,1,SOUTH,0
1505.99,3,3,4,1300,Hot-Dry,0,4,1,1,1,1,1,0,WEST,1
468.92,2,3,1,1040,Cold,0,1,0,1,1,1,1,1,WEST,0
2101.78,3,6,5,2110,Cold,1,4,1,1,1,0,1,0,MIDWEST,0
1753.69,3,4,3,2220,Hot-Dry,0,3,1,1,1,0,1,0,WEST,1
1126.78,3,1,3,2600,Cold,0,2,1,1,1,1,1,1,WEST,0
2134.97,3,1,1,1550,Hot-Dry,0,2,1,1,1,0,1,1,WEST,0
1135.22,2,2,3,750,Mixed-Humid,0,1,0,1,1,1,1,1,MIDWEST,1
652.08,3,4,4,2200,Cold,0,2,1,1,1,0,1,0,WEST,1
1167.03,2,1,2,2800,Cold,0,2,0,1,1,1,1,0,MIDWEST,0
2670.43,3,1,3,1390,Cold,1,3,1,1,1,0,1,0,NORTHEAST,0
1501.92,2,1,2,2500,Cold,0,4,1,1,1,0,1,0,MIDWEST,0
2846.2,2,4,2,1550,Cold,0,4,0,1,1,0,1,0,NORTHEAST,1
543.78,3,1,3,2270,Cold,0,1,1,0,1,1,0,0,MIDWEST,0
823.87,1,1,1,810,Mixed-Humid,0,1,0,0,0,1,1,1,SOUTH,0
504.55,4,5,6,1650,Cold,0,2,1,1,1,0,1,0,MIDWEST,1
1564.25,4,1,2,2000,Hot-Dry,0,3,1,1,1,0,1,0,WEST,0
911.7,3,5,4,1710,Cold,0,3,1,0,1,0,1,0,NORTHEAST,0
722.16,2,1,1,970,Mixed-Dry,0,2,0,1,1,0,1,0,WEST,0
1103.39,4,1,5,2400,Cold,0,1,1,0,0,1,1,1,WEST,0
830.51,3,2,2,1740,Mixed-Humid,1,1,1,1,1,0,1,0,SOUTH,0
1268.61,3,3,2,3300,Mixed-Humid,0,1,1,1,1,0,1,1,SOUTH,0
1195.54,2,2,1,1580,Hot-Humid,0,2,0,1,0,1,1,1,SOUTH,1
578.35,2,2,1,1500,Mixed-Humid,0,3,0,0,0,0,1,0,NORTHEAST,1
889.2,4,1,4,1970,Cold,0,2,0,1,1,1,0,1,NORTHEAST,0
1522.42,3,2,1,3400,Cold,0,2,1,1,1,0,1,0,MIDWEST,0
973.61,3,3,3,2080,Cold,0,1,0,1,1,1,1,1,NORTHEAST,0
1808.49,3,1,2,1200,Cold,0,1,1,0,0,1,1,0,MIDWEST,0
631.44,1,2,1,550,Mixed-Humid,0,1,0,0,0,1,1,1,SOUTH,0
2225.43,4,6,4,2200,Cold,1,4,1,1,1,0,1,0,NORTHEAST,1
1266.25,3,3,2,2130,Cold,0,2,1,1,1,1,1,0,MIDWEST,0
1470.02,4,3,6,1400,Hot-Dry,0,4,1,1,1,0,1,0,WEST,1
1359.56,2,3,5,1650,Marine,0,1,1,1,1,1,0,1,WEST,0
2685.21,3,4,2,1000,Cold,0,3,0,1,1,1,1,0,NORTHEAST,0
2332.27,4,5,2,2420,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,0
1601.11,2,2,2,1000,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,0
1743.22,4,3,2,3000,Cold,0,3,1,0,1,0,1,0,MIDWEST,0
1562.53,4,4,2,2460,Mixed-Humid,0,3,1,1,1,0,1,0,SOUTH,0
2603.03,4,5,5,2040,Cold,1,2,1,1,1,0,1,1,NORTHEAST,0
1023.96,2,1,3,1170,Cold,0,1,0,1,1,0,1,0,NORTHEAST,0
689.98,1,1,2,450,Mixed-Humid,0,4,0,1,0,0,1,1,NORTHEAST,1
2069.55,4,4,3,1700,Hot-Dry,0,3,1,1,1,1,1,0,WEST,0
1048.19,3,1,2,2700,Mixed-Humid,0,1,1,0,1,1,1,1,MIDWEST,0
1025.05,4,4,2,4950,Marine,0,2,1,1,1,0,0,0,WEST,0
1304.97,2,3,4,580,Cold,0,1,0,1,1,0,1,0,MIDWEST,0
1056.81,2,2,1,550,Hot-Humid,0,1,0,0,0,1,0,1,SOUTH,0
470.22,0,1,1,600,Cold,0,1,0,0,0,1,1,1,NORTHEAST,0
717,1,1,1,800,Hot-Humid,0,2,0,1,1,1,1,1,SOUTH,1
929.7,1,1,2,350,Mixed-Humid,0,4,0,0,0,1,1,0,NORTHEAST,1
1956.36,1,3,2,900,Very-Cold,0,3,0,1,0,1,0,1,WEST,1
1790.22,3,0,1,1580,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,0
1394.78,2,2,2,850,Hot-Humid,0,1,0,0,1,0,1,1,WEST,0
2757.59,4,3,2,3080,Hot-Humid,1,4,1,1,1,0,1,0,SOUTH,0
1549.38,3,2,2,1180,Mixed-Humid,0,1,1,1,1,0,1,1,SOUTH,0
1212.4,2,1,1,790,Cold,0,1,0,0,1,1,1,1,MIDWEST,0
1835.7,4,4,2,1700,Hot-Humid,0,2,1,1,1,1,1,1,SOUTH,0
624.28,3,3,3,1290,Hot-Dry,0,4,1,1,1,1,1,0,WEST,1
1721.88,4,3,2,3200,Cold,0,4,1,1,1,1,1,0,MIDWEST,1
2296.4,2,1,1,1080,Cold,0,1,0,1,0,1,1,0,MIDWEST,0
810.04,4,3,1,2170,Cold,0,1,1,1,1,1,1,1,MIDWEST,0
2122.71,3,2,2,1960,Cold,0,4,1,1,1,1,1,1,MIDWEST,1
541.3,2,1,2,1100,Cold,0,1,1,0,1,1,1,0,NORTHEAST,0
917.14,3,2,2,2460,Cold,0,3,1,1,1,1,1,0,NORTHEAST,0
750.63,4,3,3,2100,Marine,0,3,1,1,1,0,1,1,WEST,1
2107.28,3,4,2,3500,Cold,0,4,1,1,1,0,1,0,MIDWEST,1
1303.69,4,2,2,1700,Cold,0,3,1,1,1,1,1,1,WEST,0
1690.76,3,5,2,2800,Cold,0,2,1,1,1,1,1,1,NORTHEAST,0
2493.41,3,3,2,2050,Cold,0,2,1,1,1,0,1,0,NORTHEAST,0
835.69,2,4,1,2200,Cold,0,4,0,1,1,1,1,1,MIDWEST,0
677.17,1,1,1,960,Mixed-Humid,0,3,0,1,1,1,1,1,SOUTH,1
1212.69,2,1,2,1300,Cold,0,1,1,1,1,1,0,1,WEST,0
1634.25,4,1,3,3750,Mixed-Humid,0,4,1,1,1,0,1,0,NORTHEAST,1
1307.89,3,3,2,3900,Cold,0,2,1,1,1,0,1,0,NORTHEAST,0
1056.93,3,3,2,2800,Cold,0,3,1,1,1,1,1,0,WEST,0
2242.73,1,2,2,780,Hot-Dry,0,1,0,0,1,1,1,1,WEST,0
630.09,3,0,4,1740,Cold,0,2,0,1,1,0,0,0,NORTHEAST,1
1193.29,1,1,1,600,Hot-Humid,0,1,0,1,1,1,1,1,SOUTH,0
374.22,3,3,1,2200,Cold,0,1,1,1,1,0,0,0,WEST,0
2302.3,3,3,2,1470,Cold,0,2,1,0,1,1,1,1,MIDWEST,1
1397.03,4,3,5,2500,Cold,0,2,1,1,1,0,1,0,MIDWEST,0
1705.21,4,1,1,1500,Cold,0,1,0,1,1,1,0,1,NORTHEAST,0
2034.83,1,1,2,950,Mixed-Humid,0,2,0,0,1,1,1,1,NORTHEAST,0
303.32,1,1,1,800,Cold,0,1,0,0,0,0,1,0,WEST,0
1293.09,3,2,2,2000,Cold,0,1,1,1,1,0,1,0,NORTHEAST,0
1054.37,4,4,3,1190,Mixed-Humid,0,1,1,0,1,0,1,1,SOUTH,0
1261.57,3,2,4,1300,Cold,0,3,0,1,1,1,1,0,NORTHEAST,0
436.82,2,1,1,950,Mixed-Humid,0,1,0,1,0,0,1,0,MIDWEST,0
619.54,4,7,2,3150,Mixed-Humid,0,3,0,1,1,0,1,1,SOUTH,1
1652.03,4,1,2,790,Hot-Humid,0,1,1,1,1,1,1,1,SOUTH,0
540.42,6,3,2,3800,Cold,0,2,1,1,1,0,1,0,WEST,0
2446.03,4,2,2,2700,Mixed-Humid,0,2,1,1,1,1,1,1,SOUTH,0
2027.51,3,1,2,1030,Hot-Humid,0,3,1,1,1,1,1,1,SOUTH,1
1286.43,3,2,2,1800,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1607.65,4,1,2,2100,Hot-Dry,0,2,1,1,1,0,1,0,WEST,1
663.93,3,1,1,1670,Cold,0,1,1,1,1,1,1,0,MIDWEST,1
2051.69,3,2,3,1600,Mixed-Humid,0,3,1,1,1,1,1,1,SOUTH,1
1219.44,3,2,1,1500,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1016.31,3,1,4,2180,Mixed-Humid,0,3,1,1,1,1,1,0,SOUTH,1
1095.33,2,3,2,1780,Mixed-Humid,0,3,0,1,1,1,1,0,SOUTH,0
408.7,1,1,1,830,Cold,0,1,0,1,0,0,1,0,WEST,0
865.18,4,2,2,1600,Mixed-Humid,0,3,1,1,1,1,1,0,SOUTH,0
213.11,1,1,1,730,Hot-Humid,0,1,0,1,0,1,1,0,SOUTH,0
2924.88,3,2,2,2590,Mixed-Humid,0,3,1,1,1,1,1,1,SOUTH,0
2307.22,3,3,3,1560,Mixed-Humid,0,3,1,1,1,1,1,1,SOUTH,1
949.67,5,1,1,3000,Marine,0,1,1,0,1,0,1,1,WEST,0
1525.08,3,2,2,5600,Cold,0,4,0,1,1,0,1,0,MIDWEST,0
1680.57,3,4,5,1040,Hot-Dry,0,1,1,1,1,1,1,0,SOUTH,0
974.72,3,4,3,2600,Cold,0,2,1,1,1,0,1,0,WEST,1
1959.42,3,1,3,1500,Mixed-Humid,0,2,1,0,1,0,1,1,MIDWEST,0
1226.96,3,3,5,1680,Cold,0,1,1,0,1,1,1,0,MIDWEST,0
1980.24,4,1,3,2000,Mixed-Humid,0,4,0,1,1,0,1,0,SOUTH,1
967.43,0,1,2,800,Mixed-Humid,0,1,0,1,0,1,1,1,SOUTH,0
393.25,1,1,1,720,Cold,0,2,0,1,1,1,1,1,WEST,1
1815.12,3,1,4,2380,Cold,0,3,1,1,1,0,1,0,NORTHEAST,0
884.73,3,5,6,5100,Hot-Humid,0,1,1,0,1,1,1,1,SOUTH,0
1425.62,3,2,3,2450,Mixed-Humid,0,1,0,1,1,1,1,0,SOUTH,1
6605.33,4,3,3,3200,Cold,1,4,1,1,1,1,1,1,NORTHEAST,1
1377.87,2,2,2,1310,Hot-Humid,0,1,1,1,1,1,1,1,SOUTH,0
578.53,4,2,2,2600,Cold,0,2,1,1,1,0,1,0,WEST,0
1084.99,3,2,2,3900,Cold,0,2,1,1,1,0,1,0,NORTHEAST,0
1267.39,1,3,2,800,Mixed-Humid,0,1,0,1,1,1,1,1,SOUTH,1
343.94,1,2,2,680,Hot-Dry,0,1,0,0,0,0,1,0,SOUTH,0
1120.23,4,2,5,2700,Mixed-Humid,0,2,1,1,1,0,1,0,SOUTH,0
1147.13,2,1,3,1100,Cold,0,1,1,1,1,1,1,0,WEST,1
2330.57,5,3,4,3490,Hot-Humid,0,4,1,1,1,0,1,0,SOUTH,1
1094.88,3,1,1,1700,Mixed-Humid,0,1,1,1,1,0,1,0,SOUTH,0
1395.73,3,3,4,1730,Cold,0,3,0,1,1,0,1,1,NORTHEAST,0
292.32,4,7,4,4850,Cold,0,4,1,1,1,0,1,0,WEST,1
2667.05,4,3,4,2300,Mixed-Humid,0,4,1,1,1,0,1,0,MIDWEST,1
2221.04,4,2,2,2800,Mixed-Humid,0,1,1,1,1,0,1,0,NORTHEAST,1
1425.35,6,2,3,4800,Cold,0,4,1,1,1,1,1,0,MIDWEST,0
1243.76,3,3,5,1350,Hot-Humid,0,2,0,1,1,1,1,1,SOUTH,0
879.67,3,2,1,900,Hot-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1042.85,2,1,1,1600,Marine,0,1,1,0,1,0,1,1,WEST,0
1123.31,3,2,1,2630,Cold,0,1,1,1,1,0,1,1,NORTHEAST,0
1323.21,2,1,1,1470,Mixed-Humid,0,1,0,1,1,1,1,1,NORTHEAST,0
2814.38,5,6,2,6300,Cold,1,2,1,1,1,0,1,0,NORTHEAST,1
317.04,1,1,1,800,Cold,0,1,0,0,0,0,1,0,NORTHEAST,0
1144.91,3,1,3,1560,Cold,0,2,0,1,1,0,0,0,NORTHEAST,0
1350.32,3,3,2,740,Cold,0,1,1,0,1,1,1,0,MIDWEST,0
725.48,3,2,4,1750,Cold,0,1,1,1,1,1,1,0,WEST,0
1330.36,2,2,1,2320,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1686.25,3,4,1,3300,Mixed-Humid,0,3,1,1,1,1,0,1,SOUTH,1
715.76,3,2,2,4200,Cold,0,1,1,1,1,1,1,0,WEST,0
1519.54,4,2,2,2000,Hot-Humid,1,1,1,1,1,0,1,0,SOUTH,0
778.4,2,2,2,1800,Cold,0,1,1,1,1,0,1,0,MIDWEST,0
976.49,3,5,2,3240,Mixed-Humid,0,2,1,1,1,0,0,1,SOUTH,1
1801.86,4,1,1,2200,Hot-Humid,0,1,1,1,1,1,1,0,SOUTH,0
2049.17,3,2,2,2950,Hot-Humid,0,1,0,1,1,1,1,1,SOUTH,0
1414.06,3,2,2,1000,Hot-Humid,0,1,1,0,1,1,1,1,SOUTH,0
611.69,2,1,2,850,Hot-Dry,1,2,0,0,0,1,1,1,WEST,1
1399.23,3,4,2,1200,Hot-Humid,0,2,1,0,1,1,1,0,SOUTH,0
714.69,2,1,1,750,Cold,0,1,0,1,1,0,1,0,MIDWEST,0
1339.61,5,2,3,1800,Cold,0,1,1,1,1,0,1,0,WEST,0
2143.55,4,3,2,2800,Mixed-Humid,0,3,1,1,1,0,1,1,SOUTH,0
1170.88,3,1,2,1600,Cold,0,2,1,1,1,0,1,0,NORTHEAST,0
1574.43,4,6,5,1800,Cold,0,1,1,1,1,1,1,0,MIDWEST,0
981.22,3,2,2,1000,Mixed-Humid,1,1,1,0,1,1,1,1,MIDWEST,0
1914.56,1,2,2,620,Hot-Humid,0,1,0,1,1,1,1,1,SOUTH,1
601.36,1,2,1,840,Cold,0,1,0,0,0,0,1,0,NORTHEAST,0
876.26,4,4,3,1550,Cold,0,2,1,1,1,0,1,1,MIDWEST,0
1007.32,2,1,4,900,Cold,0,1,0,0,1,0,1,0,NORTHEAST,0
545.32,2,2,1,1000,Mixed-Humid,0,1,1,0,1,0,1,0,SOUTH,0
1291.52,2,1,1,900,Cold,0,1,0,1,1,1,1,1,MIDWEST,1
1807.31,3,3,7,1730,Cold,0,4,1,1,1,1,0,1,WEST,0
1798.65,2,3,3,750,Hot-Humid,0,1,0,0,0,0,1,0,SOUTH,1
1144.25,2,1,1,770,Mixed-Humid,0,2,1,1,1,0,1,0,NORTHEAST,0
456.44,3,1,3,2100,Marine,0,4,1,1,1,1,1,0,WEST,1
899.26,1,0,1,600,Hot-Humid,0,1,0,1,0,1,1,1,SOUTH,0
1685.08,3,2,2,1700,Hot-Dry,1,3,1,1,1,0,1,0,WEST,0
2007.29,2,2,4,950,Hot-Humid,0,1,0,1,0,0,1,1,SOUTH,0
902.18,2,2,2,1490,Hot-Humid,0,3,1,1,1,1,1,1,SOUTH,0
2051.68,3,3,3,1300,Cold,0,1,0,0,1,0,1,0,NORTHEAST,0
3300.58,3,5,6,2750,Mixed-Humid,0,4,1,1,1,1,1,0,SOUTH,0
1501.18,2,2,2,1800,Hot-Humid,0,1,1,0,1,1,1,1,SOUTH,0
2154.76,4,0,3,1710,Hot-Dry,0,4,0,1,1,1,1,0,WEST,1
1486.29,2,0,2,1290,Very-Cold,0,2,1,1,1,0,0,0,WEST,1
684.08,4,3,2,3190,Cold,0,3,1,1,1,0,1,0,NORTHEAST,1
1351.13,3,4,2,2310,Cold,0,2,1,1,1,0,1,0,MIDWEST,0
995.44,1,1,2,450,Mixed-Humid,0,4,0,1,0,0,1,1,NORTHEAST,1
759.98,3,3,4,790,Hot-Humid,0,1,0,0,1,0,1,0,SOUTH,0
1129.39,3,2,2,1800,Mixed-Humid,0,4,0,1,1,1,1,0,NORTHEAST,1
745.79,3,1,1,1440,Cold,0,2,1,0,1,1,0,1,MIDWEST,1
1214.01,3,2,2,2130,Cold,0,4,1,1,1,0,1,0,NORTHEAST,1
2299.28,4,5,6,2210,Mixed-Humid,0,2,1,1,1,1,0,0,SOUTH,0
474.95,5,3,4,1780,Hot-Humid,0,4,1,0,1,0,1,1,WEST,0
1334.83,3,3,5,1230,Marine,0,1,0,1,1,0,1,1,WEST,0
3003.06,4,4,3,4780,Cold,0,4,1,1,1,0,1,0,MIDWEST,0
1689.2,3,2,2,3000,Mixed-Humid,0,1,1,1,1,1,1,1,SOUTH,0
1013.09,2,1,3,900,Hot-Dry,0,2,0,1,0,1,1,1,WEST,1
2150.56,3,6,4,1400,Very-Cold,0,1,1,1,1,1,1,1,MIDWEST,0
1064.53,2,2,2,2240,Cold,0,1,1,1,1,0,0,0,MIDWEST,0
1945.99,4,3,4,2700,Hot-Humid,0,2,1,1,1,1,1,1,SOUTH,0
2510.85,5,3,3,4200,Mixed-Humid,0,3,1,1,1,0,1,0,SOUTH,0
555.31,3,1,1,2300,Mixed-Humid,0,1,1,1,1,1,1,0,MIDWEST,0
621.96,4,1,3,2000,Cold,0,1,1,1,1,0,1,0,MIDWEST,1
745.61,6,3,4,5000,Cold,0,4,1,1,1,0,1,0,MIDWEST,1
609.8,2,1,1,1230,Cold,0,1,0,1,1,0,1,0,MIDWEST,0
2776.38,3,3,2,2800,Cold,0,1,1,1,1,0,1,0,MIDWEST,0
235.91,1,1,1,380,Marine,0,1,0,1,1,1,1,1,WEST,0
225.98,0,1,5,600,Cold,0,1,0,0,0,0,1,0,MIDWEST,0
666.15,2,1,1,1100,Mixed-Humid,0,2,0,1,1,0,1,0,SOUTH,0
1698.07,3,3,3,500,Mixed-Dry,0,3,1,1,1,1,1,1,WEST,0
612.56,0,1,2,1800,Cold,0,1,1,0,1,0,1,0,NORTHEAST,0
1269.59,2,1,2,600,Cold,0,1,0,0,0,1,1,0,NORTHEAST,1
2226.61,3,1,2,1820,Cold,0,2,1,1,1,0,0,0,NORTHEAST,0
594.31,4,1,2,1640,Cold,0,2,1,0,1,0,1,0,MIDWEST,1
1824.48,4,4,3,2000,Mixed-Humid,0,2,1,1,1,1,1,0,SOUTH,0
2200.08,4,2,1,4000,Mixed-Humid,0,4,1,1,1,1,1,1,SOUTH,0
1093.56,3,2,2,1400,Hot-Humid,0,4,1,1,1,1,1,1,SOUTH,0
279.45,2,1,1,840,Cold,0,1,0,1,1,1,1,0,NORTHEAST,0
1545.27,3,1,2,2130,Hot-Humid,0,4,1,1,1,1,1,1,SOUTH,1
600.66,3,2,3,1470,Cold,0,1,1,1,1,1,1,1,MIDWEST,1
1249.71,3,2,1,1700,Hot-Humid,0,1,1,0,1,0,0,1,WEST,0
1083.24,2,1,1,530,Hot-Humid,0,2,0,0,0,1,1,1,SOUTH,0
4530.28,3,3,4,4400,Cold,0,3,1,1,1,1,1,1,MIDWEST,1
961.18,2,0,4,980,Mixed-Humid,0,4,0,1,0,1,1,1,NORTHEAST,1
625.34,3,2,1,2100,Cold,0,1,1,1,1,0,1,0,WEST,1
917.13,3,1,3,1880,Cold,0,2,1,1,1,1,0,0,WEST,0
1485.48,5,6,5,3600,Cold,0,4,1,1,1,0,1,1,WEST,0
1659.03,3,3,5,2390,Hot-Humid,0,4,1,1,1,1,1,1,SOUTH,1
1277.41,1,2,2,800,Cold,0,1,0,0,0,1,1,1,MIDWEST,0
1357.54,3,4,4,2890,Hot-Dry,0,1,1,0,1,0,1,0,WEST,0
1154.61,5,3,2,1900,Cold,0,1,1,1,1,1,1,0,WEST,0
1369.98,3,1,4,1950,Marine,0,2,1,1,0,1,0,1,WEST,0
967.43,4,2,4,3280,Cold,0,2,1,1,1,0,1,0,WEST,1
1545.76,5,1,2,2230,Mixed-Humid,0,3,1,1,1,1,1,1,SOUTH,1
1362.91,5,3,2,3750,Cold,0,1,1,1,1,1,0,1,MIDWEST,0
1331.05,3,1,3,2930,Cold,0,1,1,1,1,0,1,0,MIDWEST,0
973.7,5,4,4,2260,Cold,0,2,1,1,1,0,1,1,MIDWEST,0
1817.67,4,1,2,3130,Cold,0,2,1,1,1,0,1,0,MIDWEST,1
1883.63,3,1,3,3100,Very-Cold,0,3,1,1,1,0,0,0,WEST,0
964.48,3,3,2,2630,Cold,0,1,1,1,1,0,1,0,MIDWEST,1
828.95,1,1,1,710,Hot-Humid,0,1,0,0,1,1,1,1,SOUTH,0
2797.29,4,2,2,3990,Hot-Humid,1,4,1,1,1,0,1,1,SOUTH,1
3199.13,4,4,5,2950,Hot-Humid,1,4,1,1,1,1,1,1,SOUTH,1
2550.58,3,1,1,3220,Cold,0,1,1,0,1,1,0,1,MIDWEST,0
1764.3,3,5,4,2340,Mixed-Dry,0,4,1,1,1,1,1,0,WEST,1
970.66,4,2,6,1600,Cold,0,1,1,1,1,0,1,0,NORTHEAST,1
1538.54,4,2,7,3000,Cold,0,1,1,1,1,0,1,0,MIDWEST,0
1371.89,3,3,1,2300,Hot-Humid,0,2,1,1,1,1,1,1,SOUTH,0
2358.31,3,2,2,2400,Very-Cold,0,1,1,1,1,1,0,1,WEST,0
1199.25,1,2,2,940,Mixed-Humid,0,1,1,0,1,0,1,1,SOUTH,0
529.02,2,1,1,1350,Cold,0,3,1,1,1,0,1,0,MIDWEST,0
2106.22,4,3,3,4100,Cold,0,3,1,1,1,0,1,0,MIDWEST,1
643.15,4,3,2,1630,Cold,0,1,1,1,1,0,1,0,NORTHEAST,0
647.77,2,2,2,2210,Hot-Dry,1,1,1,1,1,1,1,0,WEST,1
5857.9,4,2,1,5500,Hot-Humid,1,4,1,1,1,1,1,1,SOUTH,1
1051.06,2,3,3,1000,Cold,0,1,0,0,1,0,1,1,NORTHEAST,0
1480.43,4,2,3,4000,Marine,0,4,1,1,1,0,0,0,WEST,0
1302.09,3,2,2,1430,Marine,0,1,1,1,1,0,1,1,WEST,0
756.61,2,1,1,1190,Cold,0,1,0,1,1,0,1,0,NORTHEAST,0
2056.13,3,0,2,5200,Cold,0,2,1,1,1,1,1,0,WEST,1
355.18,1,2,2,820,Hot-Dry,0,1,0,0,0,0,1,0,WEST,0
1686.54,3,2,3,1230,Hot-Humid,0,2,0,1,1,1,1,0,SOUTH,1
1314.96,3,1,2,790,Mixed-Dry,1,2,1,1,1,1,1,1,SOUTH,0
1482.79,2,3,5,930,Hot-Dry,0,1,0,1,1,1,1,0,WEST,0
3260.09,4,3,2,1800,Hot-Humid,0,2,1,1,1,0,1,1,WEST,1
598.18,2,2,1,1000,Mixed-Humid,0,2,0,1,1,0,1,1,NORTHEAST,0
575.83,3,1,4,1950,Cold,0,2,1,1,1,0,1,0,WEST,0
2372.52,5,4,4,2800,Cold,0,4,1,1,1,0,1,0,NORTHEAST,0
1293.72,4,1,2,3500,Hot-Dry,1,1,1,1,1,1,1,0,WEST,0
789.41,3,1,2,1800,Mixed-Humid,0,2,1,0,1,0,1,1,SOUTH,0
425.69,1,2,1,860,Hot-Humid,0,1,0,1,1,1,1,1,SOUTH,1
1857.69,3,3,2,1250,Hot-Dry,0,1,1,1,1,1,1,0,WEST,1
1062.51,1,2,2,900,Mixed-Humid,0,2,0,1,1,1,1,1,SOUTH,1
1430.81,5,4,2,2330,Very-Cold,0,3,1,1,1,0,1,0,MIDWEST,1
1382,3,1,1,3000,Mixed-Humid,0,2,1,1,1,0,1,0,MIDWEST,1
1373.87,3,2,2,2500,Mixed-Humid,0,1,1,1,1,0,1,1,MIDWEST,0
849.5,4,3,3,2200,Cold,0,2,1,1,1,0,1,0,WEST,1
479.73,3,0,1,2400,Cold,0,3,1,0,1,0,1,1,MIDWEST,0
1123.34,4,3,1,2000,Hot-Humid,0,1,1,1,1,0,1,0,SOUTH,0
248.04,2,1,1,650,Hot-Dry,0,1,0,1,1,0,0,0,WEST,0
1415.92,4,2,2,1700,Cold,0,2,1,1,1,0,1,0,NORTHEAST,1
1285.54,3,0,5,870,Hot-Dry,0,1,1,1,1,0,0,0,WEST,0
1720.41,1,0,1,1800,Mixed-Humid,0,1,1,0,1,1,0,1,SOUTH,0
2675.33,5,2,5,1500,Cold,1,2,1,1,1,0,1,0,MIDWEST,0
1148.34,3,3,4,2200,Mixed-Humid,0,4,1,1,1,0,1,0,SOUTH,1
1265.02,3,4,7,1600,Mixed-Humid,0,1,0,0,0,1,1,0,NORTHEAST,0
1302.94,3,3,7,2210,Cold,0,1,1,1,1,1,1,1,NORTHEAST,0
2857.03,3,2,3,2800,Cold,1,4,1,1,1,0,1,0,NORTHEAST,1
1430.3,3,2,2,1100,Mixed-Humid,0,1,1,0,1,1,1,0,SOUTH,0
1686.2,3,2,5,1790,Hot-Humid,0,3,1,1,1,0,1,0,SOUTH,1
